"","L_G+1","L_G+2","L_G+3","L_G-1","L_G-2","LN_G+1","LN_G+2","LN_G+3","LN_G-1","LN_G-2","LN_G-3"
"Cwf19l2",5.50932297034459,5.27000956762338,5.58806910825986,5.40654726286494,5.08379020355898,6.38107011874588,5.95689169276148,5.59132170873614,5.91891858318028,5.64821380331897,5.79654399559231
"Pdzd11",4.50441204329105,4.20233974108558,4.24457838739646,4.43000623568892,4.42350415473473,4.3270232569505,4.22155133768873,4.47594438365074,4.37924619297,4.42582138198252,4.15743426605514
"Il1rn",3.34273676937624,3.06664637446257,2.71661125221945,0.707756653351746,2.5798198251597,3.54084067145231,4.23916329647946,3.84814924270094,3.71743077334107,4.33535837171592,4.57449887686728
"Stap1",4.90890167464326,4.68439881030139,4.37049169361533,4.97806354585784,4.79917292252739,3.93430786030894,4.07233479464076,4.04304990268327,4.58101851520227,3.89530666528374,3.47253032746008
"Arrdc4",7.25309154018661,7.25992870923549,7.44777456031912,7.14609562447288,7.30344084641133,7.71891617037181,7.69221541490473,7.63398932264647,7.40931847499938,7.56092526984925,7.78385369214331
"Rbm19",4.13543908174337,3.74098233866776,3.24304767633415,4.01099486499815,3.45587919050656,1.64869666121298,2.63363249363616,2.23481822882665,3.31299112020174,2.02215628150045,2.62348950259555
"Kazn",3.1457975270147,2.75216126276077,3.45886144951392,3.61750124601542,3.0494440094422,1.43847895382264,1.25512087038244,0.958214124448773,1.63625236938778,1.35131594561889,1.50094600962417
"2810403A07Rik",7.12078199252696,7.20787618967078,7.25239789185576,7.22649743893623,7.10185903299238,7.40222505348706,7.43574615530813,7.38188239088467,7.12905273761025,7.31682320623797,7.38532223439975
"Ppp1r37",4.60126196668831,4.65954669460836,4.79704986787186,4.92836245521418,4.35063971241577,4.69185527904788,4.83719509177876,4.60978369288186,4.61025716085484,4.56668391782237,4.92459092944211
"Frs3",-0.128750866836133,1.39135767685118,0.992821046800973,1.12636076765078,0.373176601176308,1.86057121063543,2.3500325174079,1.8421170595259,1.51781091209024,2.50965297278599,2.76653612036172
"Nr4a3",4.7699784082422,4.16750805457823,4.60782826184187,3.91218252815875,1.90324734340139,4.72315565341343,4.78818579225207,4.39584823622382,3.35677885284407,3.72315356294931,3.76440668080037
"Magohb",2.52483835307716,2.48665012663476,2.27635376295133,2.66793067285856,2.36449435807651,0.203458924158439,0.975837112903566,1.07254679992777,1.51781091209024,1.20571062337199,0.511141776730057
"Zscan29",5.89019823596486,6.14388937339503,6.07642124841891,6.09700994391837,5.66389588394726,6.32351731344897,6.0587612272731,6.01785127914152,5.78669999633079,5.8868712790182,6.05182921362043
"Tjp3",6.14378920108907,5.91547217793253,6.09095949574679,6.03574275780622,6.14358281747515,6.1261691062378,6.05296393744798,6.25425517507381,5.81836535618504,6.46534974616916,6.57965515602268
"Usp14",6.70822197410293,6.58283545540349,6.74473698243315,6.75755129949602,6.95849973058098,6.99947356617114,6.98173414118883,6.92981693273946,6.79806064318689,6.63078724126336,6.74644814557153
"Mphosph6",3.99481346595593,4.25218487299774,4.08627195789091,3.98471022020365,4.35648947224343,3.67093907156928,3.92777249971082,3.95262588618649,4.43546220253655,3.97611871087184,4.07735664748052
"Slc9a3r1",6.44716649428202,6.42181821467136,6.36943978322175,6.05271167726512,6.7141660611571,7.69642135929009,7.87112561446216,7.79540311117005,7.26453178861029,7.68087013288243,7.81453665719901
"Trp53bp1",5.86464480750529,5.79512990522138,5.9242748954493,6.13136144870915,5.49915825503102,5.9694016148309,6.25403844314079,5.97806274556007,5.99224348482698,5.76002780664832,6.05008208044791
"Rab29",4.2572110609028,4.17491125255993,4.1233526099432,4.28196609777603,4.05214990903048,5.58676444341185,5.55319260531643,5.67740885808663,4.67222291416123,5.51159077702749,5.3578681459586
"Zfp280d",4.4291398876352,4.73159994027845,4.50939657254188,4.52223600984273,4.1513851775744,5.374000330242,5.35878635314813,5.17288374816792,4.9431783009359,5.15619555387357,4.87807960653498
"Dsel",3.01629946596715,3.60783647315482,3.62790702694797,3.26143346514596,2.50805465551942,2.9852221323133,2.45424351239604,2.52320820893733,2.13582337887829,3.08249918719109,2.25013790612363
"Nrf1",6.05924826576801,5.76233306781806,5.89338295484169,5.97398656293915,5.99821324744474,5.7236393734652,5.82217949668163,5.92006654588935,6.00537154752979,5.9577581737505,5.68050223305036
"Cog6",5.29648117841536,5.22435918644014,5.20502877445194,5.30516392043955,5.39785088158793,4.94014705029015,4.93949079939544,4.77298651806886,5.56290621981773,5.25358251470196,5.11878466659201
"Rbm44",2.55278489358008,2.06066421644744,2.54833976962965,2.537385204423,2.37605910970943,-0.0375491753453555,-0.581380397334685,1.3917242837991,1.22830429489526,1.12699864735795,0.089315111788574
"AI837181",4.29286086273667,4.38578588218151,4.35356839057886,4.30102758122016,4.25992182591842,5.36906170311418,5.50547614214548,5.62333022471981,4.73661693985371,5.32437611842298,5.3379587806407
"Usp49",-0.173838756364671,0.251309716743487,0.429553617179136,0.6194007789309,-0.363788992989899,0.656824542096383,-0.501210048650702,-0.886811215574886,0.237702992897507,0.575356219836822,-0.594211223416172
"Nol6",6.41374531036235,6.51991416977682,6.61583419464739,6.58117030902258,6.33350295829952,5.09771703334122,5.50668849099068,5.54627187424584,5.91453015381665,5.46034212211726,5.46533808711693
"Rgp1",1.28350954777214,1.18686100901664,1.35214911349353,1.51715072068295,1.50014945743407,2.42426509460294,2.28369002257921,2.90904806764489,2.08465861825179,2.54034977000891,2.53632033972605
"Slc35e1",7.18329428642648,7.24615742473408,7.32545665765026,7.43608131852909,7.10988970161651,6.54714006180061,6.60136864446521,6.3551278102823,6.87423345811132,6.00070147480041,6.31595450422521
"Syne1",5.20917974675346,5.16518674266811,5.37957626494188,5.04319123061655,4.39394546627088,5.12287235340851,4.83719509177876,4.90036582454509,5.0187220062102,4.86227786489627,4.64795241883333
"Tspan8",0.882304321672863,1.69923550978119,1.95592146398944,1.14757725356048,2.76274341293903,-5.81890888887002,-5.71066341427965,-2.83434379568075,-6.02908354779739,-2.44454333760088,-5.63860534277463
"Brd8",7.62438872393545,7.40233857462269,7.42904885478287,7.6451523256619,7.41660860309938,7.75769355190152,7.63654269066147,7.43127125080371,7.83635976324214,7.34136316519269,7.3794209230686
"Alpk2",2.21956872694263,2.13086322773136,1.69438130483598,0.6194007789309,0.373176601176308,2.75473829862331,2.76911684974945,3.27418066109742,3.05040123602942,3.16360879049216,3.43553611997788
"Inpp5k",6.64512376833858,6.70962673179505,6.57139387223303,6.65433002768637,6.95585302446012,6.8699970417427,6.99734271461642,7.14559170882123,6.92856266742102,7.26415739076216,7.34919158626792
"Zfp574",5.30677515745011,5.378189576485,5.20660033783271,5.47423636211291,5.54790258888244,6.4108112043674,6.19660283425141,6.26255956506216,6.31659890038939,6.11047177941916,6.34189129340883
"Dicer1",5.71808957068624,5.86143866384577,6.05825758172131,6.16361281776522,5.32960503429967,6.04721090443305,6.0270064488978,5.7075825110791,5.83083942506436,5.65407366125693,5.58720459784892
"Tnfaip8",7.63606969930037,7.42947898940058,7.46494773828664,7.49184075920247,7.73079897944582,6.95072236851423,7.19641502001683,7.24799536164373,6.99449756082563,7.01374934118024,7.03094412068087
"Smg8",4.66025601364535,4.44668789716071,4.44694375405321,4.68707572212526,4.89774182225351,5.34913637935407,5.2773111100165,5.32336403900627,5.00227304845832,5.0588407365185,5.15499796650478
"Tmem11",4.15380298971708,3.77791340920218,3.73197088822906,4.08709212456213,4.1912090758344,3.35351861977547,3.30892731407823,3.45896362126684,3.67654883956402,3.65932726017107,3.53881419521461
"Rab11b",6.6263421328052,6.57935278614221,6.60514971432299,6.53512294150314,6.70072026347058,6.65555757526262,6.77893370810965,6.65033526776119,6.4192909118654,6.74225871842143,6.70096633561007
"Slc16a3",5.39625788363351,5.19916649069824,5.04382395023508,4.95267384741227,4.82577203587918,4.71149744822905,4.76608278965981,4.64947198158351,4.4045018933531,4.80654451673603,4.62935174162821
"Ccdc124",5.60168007857093,5.36044303406705,5.47785748158867,5.69385213214553,5.77889672855756,5.57608962563166,5.59596794743285,5.65922577323795,5.4752389004945,5.81022285246976,5.66688644933606
"Ube2d3",8.49392048554732,8.36545635310642,8.45316317038543,8.45555082155301,8.62220469882368,8.68969060213945,8.67283838994299,8.74867179317483,8.47492847660069,8.68538359590951,8.61398617922499
"Kcnip3",4.80960731497447,5.07507886045845,5.01002313687591,4.88164401663909,5.1237831060119,0.750946719460933,1.13482663666472,1.53821037227658,2.71575028970215,3.58274835406686,3.44620304502974
"Kif3b",6.5972838485336,6.42957570098371,6.59618513468624,6.53562597325192,6.03834194334709,6.57849835550536,6.56109139136682,6.20418331664571,5.65522676332696,5.88288455443386,6.09313794793322
"Ist1",7.24454932977225,7.13478343569737,7.14502905396569,7.2803161890398,7.38601340869015,7.38091679550424,7.47250670676248,7.58426180949781,7.08709793863379,7.3619167788454,7.4350341675086
"Scn7a",1.28350954777214,2.95497814576045,2.36908897591524,1.34416591949158,1.52113448256341,-5.81890888887002,-5.71066341427965,-5.64169871773835,-6.02908354779739,-4.02950583832204,-5.63860534277463
"Fibp",5.89498216516421,5.9765849651368,6.01765289978091,5.80818480762453,6.04469643862042,6.47714694920877,6.66029637901773,6.68276313823896,6.19220147001308,6.85339190166468,6.76307418320783
"Diexf",2.06320044093618,1.80798317303322,2.50812266955325,2.69700359705487,2.26847922250961,0.447877651824886,0.556123126415249,0.625087822956547,1.28379940748696,0.362811584456722,0.990751277304984
"Mrs2",5.23851265939593,5.29400504869236,5.45423848136211,5.33205447684079,5.0881913510872,5.31230501621626,5.29004085473159,5.00485999241619,5.43290740278818,5.03028925347306,5.14848098177699
"Itga8",5.80416796565988,5.72625603707828,5.76487730543554,5.99095964154286,5.3597695684822,-3.01155396681241,-4.1257009135585,-1.94125899959726,2.43444082547379,2.21208014824772,2.12294588966985
"Trim16",3.24334401474573,3.32802155637467,3.44294921054818,2.52932543462905,3.52763019385618,0.203458924158439,1.3227595872578,0.987657902341255,0.936700736864693,1.60470018141897,1.41667709272656
"Sfxn4",0.44879416232254,0.662841272520795,1.28232766399596,1.03822985737212,0.56726365329261,2.6031558773028,2.32825557501265,2.56287242651085,1.85965970110087,2.13372451054627,1.7960228848621
"Cabin1",6.63085568752475,6.55082896262434,6.73551325199414,6.80630996000409,6.40192254340343,6.57367686740545,6.40470542354057,6.49368993384069,6.94192105027603,6.79730743653333,6.74374849088989
"Fastkd1",4.10272880512282,3.91464328101752,3.64191388494184,4.24799021205231,3.98576500787503,1.69679094941403,1.3227595872578,1.41358371776284,3.33505110721066,2.54034977000891,3.21001759765471
"Lamtor3",5.41350718293079,5.40440667258144,5.59528560537877,5.43486834677582,5.60122564906077,5.29157442094621,5.21192098843401,5.27193871031075,4.92001360793181,5.29016628262496,5.26602927889353
"Trap1",6.91075875119128,6.89418510083908,6.94631205527163,6.91547171562186,7.26079934801948,6.84975453430528,6.71324035155694,6.67938380027169,6.92529454234665,6.67756564645635,6.64361435289796
"Nxt2",5.62160826937526,5.43709929984836,5.56375003194566,5.55981484149813,5.48520943741012,3.66692041983189,3.96352885386603,4.09470321357994,4.03835081295913,3.33681637592378,4.01781952050315
"Comtd1",0.535381847318631,-0.245366251559714,-0.427082207649687,-0.395865977722411,0.00730515870134834,-0.689625871925049,0.518155276216229,0.0307266242331413,-0.196193533632652,0.535278780461487,0.292131994788261
"Tmod2",0.535381847318631,1.2158608807392,1.89484588723768,1.16848624332346,-0.402783124605762,3.85174736024842,3.09346760690367,3.91097037977592,3.76695606103238,4.47431989967371,4.09440997891134
"Asb8",5.1937320040784,5.14742164082729,5.09053398474507,5.03609832035661,5.37353722985982,5.89748190062766,5.84344573829435,5.90181649841381,5.67352205431285,5.99517213539362,6.01915969249074
"Tln1",10.2678045174133,10.3773750998019,10.5041544256485,10.5093449727423,9.77649545783061,9.88036532167369,9.9225872753398,9.87242970820419,9.94817401232482,9.73332602076475,9.95807943937541
"Rc3h1",5.25242599833743,5.27862526979477,5.40580780651505,5.66010867452499,4.4373696631038,5.296785063327,5.11985179269719,4.68809762048235,4.9431783009359,4.46901098828865,4.83611460375186
"Usp24",5.76737191242772,6.24933867197876,6.31000523061447,6.4221382037407,5.34439824303081,6.40116708211429,6.25908283653486,5.57686451845192,6.24383777906961,5.25820654122741,5.60278202122431
"Agbl2",2.84606080107303,2.52191123112255,2.89094143278176,3.19675009554218,2.01101866150041,-0.204199044754807,0.397861042498517,-1.55423587648801,-1.78115603435381,-2.1550367204059,-1.39067782933104
"Vdac2",7.61489252138997,7.45839513541256,7.48451221540828,7.50448700422107,7.9081719666821,7.87599306255854,7.95833233777358,7.95040788147912,7.50266341414575,7.83790161575992,7.80576252562168
"Sorl1",5.76811710616376,6.28269977354755,6.24954201159446,5.98949162305864,5.96700840232694,7.76499656329423,7.99486098288441,7.90024486918632,7.13220582604902,7.27179981382977,7.56611862124495
"Fbxw10",1.08728605946049,1.12705161378134,1.23382914630477,0.817729495376878,1.22117350773126,2.17544454798884,2.39262439413237,2.11985251470612,2.35029481927387,2.75621906776402,2.54627000013366
"Mpi",4.75502031633079,4.69987713533809,4.81158073213083,4.41695992184678,4.70143862978572,6.45401243799699,6.49787579245871,6.40780953331674,6.18796536575894,6.77919025241158,6.78056482225391
"Plcb2",7.10169456212842,7.12023713106142,7.04580069643274,7.31119938627745,6.82141682639237,2.89876753419638,3.56313218493461,3.18166852230788,4.24354623717898,3.82224320309402,4.33150054783756
"Med26",4.37342303517126,4.64629262765394,4.72431151090103,4.81855649169697,4.54246026229204,4.66993545758732,4.51454402266385,4.64947198158351,4.76289327310129,4.57659087548846,4.10117526699864
"Kif21b",5.99640426448616,6.25458881893754,6.37154283758962,6.14790629793205,4.59040731739698,7.74297567970222,7.74812766132848,7.30539025728701,7.08514681239358,7.16873455102119,7.37593825380732
"Ctla2a",-0.369758966339928,2.34944403511779,2.44561346807524,-0.821171812455082,2.4653840392734,-2.6489838874277,-1.46273590083607,-2.47177371629604,-3.22172862573979,-0.756487343915623,-1.55114250152429
"Foxq1",-3.34376375780698,0.683750262283776,2.05695138422069,-0.33574498528484,1.46808824820177,-5.81890888887002,-2.54073841283734,-1.73480812212984,-2.5696519291601,-5.61446833904319,-5.63860534277463
"Fam234b",5.6718504105887,5.85971707051392,6.12210406374594,5.86692859849718,6.37983368307776,5.61624044949692,5.91732637003605,6.19474619360301,5.07747939264749,5.64233004703619,5.65544097049687
"Rrp7a",5.6158242608912,5.56797569622544,5.61198503165979,5.73910642488548,5.99727749580442,4.79119317412965,4.67843010762482,4.89065720755049,5.27526777386584,5.0954770411893,5.30464205312693
"Zfp473",1.71306746478969,1.09619065007658,0.738503858068288,1.18909652299875,0.526333389237728,0.370915670010002,-1.46273590083607,-0.783717722610782,1.45473222946686,0.0579570029283007,0.427483847683147
"BC005537",4.56054829369976,4.49776208175498,4.55945172474987,4.56425922473844,3.80078277395821,6.42990817040849,6.16085684804946,6.1579876435929,5.35947195618517,5.53210033669759,5.71067588604283
"Zc3hav1l",0.115667860830314,0.895726067674886,1.25828219002931,1.28794990992503,-0.0227520751548316,0.370915670010002,0.664376017067273,-1.39377120429477,0.0794409089807752,0.76057109230373,-1.93816562463353
"Dnase1",1.58359094036125,1.53635274351104,1.25828219002931,2.08846415989225,1.25914135793028,1.95587817073116,1.3005638411436,0.866095922460342,1.70562607242844,0.535278780461487,-0.594211223416172
"Clstn1",3.6054376426595,3.9322239408071,4.26885143173949,2.87291241064619,3.80292645197652,5.99447149805471,5.70243557063561,5.92957990077624,5.37019437671157,5.82691969030349,5.47318239302639
"Snapc1",5.50217426551823,5.49739305884956,5.5588366341241,5.5647522010087,5.64191040225421,5.584635789332,5.49329628895981,5.16646105513002,4.96597691923533,5.01579878598357,5.07649866646154
"Natd1",4.05955266392103,4.25568019885258,4.01988928999914,4.03964913445745,4.12077883145125,4.28043892153318,3.59994936737988,4.46290003582601,4.03026091302703,4.18157126978658,3.89861305776397
"Foxred2",3.3266395865793,3.76079648758878,3.98001327050035,3.96989802601503,3.880083155757,2.48943014126939,1.38736866868087,2.3526547191205,3.88828853167945,3.50187562219427,3.66289085220792
"Prdx5",6.24575363864597,6.16913075343754,6.14030865912353,6.05692290392122,6.4557088906727,5.04914196487514,5.3248230370125,5.28088568497531,5.08270418800362,5.4802691660049,5.3578681459586
"Sqor",2.87402088241392,3.93658583389819,3.58987661951015,2.36695778436482,3.64220974763154,1.00127007354517,1.36615218277118,1.65292203115327,-0.0983462102345078,1.75185387520262,1.69231153533999
"Utp14b",0.904163755636602,1.96141397074213,1.23382914630477,2.03253874529426,1.73382180363652,0.330838230634667,0.593117333897451,0.466825739039815,1.84743339876761,0.316268998519691,0.736434088572299
"Slc7a2",2.32055653452746,3.99839463071076,2.04294452622681,-0.395865977722411,1.4130168657081,-1.57098137542643,-5.71066341427965,-5.64169871773835,-2.5696519291601,-5.61446833904319,-5.63860534277463
"Serhl",2.80016603510238,2.96782121313527,3.15462731527638,2.7740590237199,2.72254187877052,4.63127135829474,4.6457885559421,4.73876234735062,4.16936149365497,4.51610222376223,4.48422265203304
"Acsl3",3.88917104116113,3.82807838993293,3.51574926902795,4.01099486499815,4.2677033714337,3.17261295720568,3.19321843145653,3.36672990433223,4.20573388331993,3.22158201601487,2.45415179814523
"Fam120a",7.02240231216238,7.78375075817892,7.85669443916352,7.93132830700094,7.45426052986394,8.40275374837486,8.50858074886392,8.44948870472875,8.17204486503736,8.00815550176832,8.11220630412293
"Hivep2",5.9944950956488,6.27540040806702,6.11626318515688,6.51434615225537,5.04808915408431,4.4254549462505,4.4779254314277,3.89939789761117,4.47970161426712,4.05264320303183,4.11795097974946
"Rnf169",4.5061997697167,5.12083618228495,5.15706773600077,4.96318259864906,4.33886855040101,5.26921680331819,5.7077163050853,5.08366754015729,4.77262481111907,5.12615570544622,5.05923101518775
"Dnase1l1",5.08070249879282,4.95980770406194,4.6314215111242,4.95116632894606,4.75888372583424,5.73231871472827,5.88785439633297,5.92578208340469,5.09309735346236,5.91837457191809,5.78923126068389
"Spop",9.33643876501653,9.20299052777846,9.26824015015899,9.23693590899418,9.45061188965385,10.304505283869,10.2587905631714,10.2190730490767,9.9871806674749,10.2377929321105,10.307592748361
"Hif1a",7.85389175120842,7.81503357564922,8.01058552531358,7.57200410189372,7.52235465830716,8.00117032624739,8.00283050397333,8.00294623023044,7.67708866933305,7.77395262910294,7.59546360840846
"Hps5",7.87704639815358,7.74324062624116,7.94572404016633,8.10134887964271,7.62072440806661,7.23925199552867,7.23569461960739,7.08558361147383,6.87159461094596,7.17933815241258,7.15601359135552
"Kmt5b",6.32790366713059,6.47376466684973,6.30194136538771,6.60820503762646,6.0897285862256,6.97530388111305,6.75515804136412,6.58260449163503,6.65588417734648,6.75975608708054,6.89691305499404
"Plrg1",5.13832389582374,5.15305534160509,5.06477088867999,5.05867396013921,5.434952798763,5.22206570994729,5.20745443675212,5.28681965751954,5.51829301570071,5.41826618954352,5.44420899489765
"Mdh1",7.97615024343916,7.83430117269991,7.76927069565763,8.10880512244501,8.18346545282957,7.36736013797298,7.36932129275432,7.5386766853898,7.64984663935495,7.50787436281572,7.38011644919555
"Tmem5",4.70763942007083,4.7075544663118,4.65233050088718,4.59547493968542,4.94703582275226,4.3547682474334,4.33509624710303,4.37928122116586,4.19371135507072,4.58151895898531,4.3599850869707
"Esrra",5.28507231561683,5.26654882823462,5.20973833807127,5.10007407613051,4.55396099225501,5.46128190334689,5.45487172709827,5.30008252454018,5.02144535773316,5.25358251470196,5.44686711640666
"Vrk3",5.93800071805058,5.91602451141588,5.91949141944604,5.9500346554346,6.30844774906749,6.39632073687791,6.29811533400085,6.5428667347078,6.09923305510615,6.47199965442087,6.48325190283803
"Rdh11",4.36556626944502,4.30880205062044,4.2808365061982,4.5161315083192,4.40103837653082,4.19929128994321,3.94218155872233,4.01829717469162,4.57546968128164,4.11515240450984,3.95198170714041
"Rundc1",5.9226881673139,5.92702700547335,5.82135826403606,6.01713169789602,6.10196785404021,5.23297976703536,5.43844857642724,5.44111561993392,5.31243527544785,5.26893864734518,5.36631733579442
"Trmt112",3.54758598690576,3.37377336447953,3.27934380555714,3.69880134811727,3.73718865473492,2.65276632552203,2.82461196234115,2.62976431016602,2.81326679561641,2.89728431472418,2.62348950259555
"Ilf2",6.03468593524387,5.8774085684229,6.00686970383704,6.00701001740516,6.09016749558125,5.84598278041607,6.00143363680789,6.06953805005543,6.04873357309851,5.9105630060808,6.04043484361843
"Aarsd1",0.946913403095939,0.744718279575203,0.839197857687761,0.869724133015139,0.484207913565051,0.484871859307088,0.43908370522503,0.587119972757526,0.237702992897507,0.494056117734974,0.590213347721256
"Selenow",6.12994199181243,6.03775382333988,5.76807382455908,6.0922305428193,5.68555134795146,7.16817744045818,7.21210679499501,7.24495049563362,6.41722438325295,7.10385047143607,7.01177329262308
"Prosc",6.39794397870584,6.43112220526246,6.5305689091013,6.47659606375083,6.67520313488146,5.94471846285761,5.94173344719803,5.96331773017301,6.00743352268912,6.13916627981019,6.18595568719565
"Wnk1",7.26870985921859,7.44046256286494,7.57246078531173,6.904997680344,6.81612009702504,9.23887135394318,9.43689927756854,9.34818357609107,8.17235121850051,8.9059661872687,8.5754860619747
"Wdpcp",1.84323475699427,1.63627155211689,1.13164875149829,1.71488108778513,1.82945708268703,-0.689625871925049,-0.0959535701644437,1.25311904556959,1.71910930179207,0.652318201651707,0.931250265556323
"Taz",6.92919921309255,6.77106046162096,6.87743870046202,6.72528172596186,6.93792058009051,8.51696991182921,8.72298722311284,8.73612184603418,7.95399912339476,8.64858074256883,8.62722943134689
"Stambpl1",2.71616005984507,3.17767768685131,2.96709077170756,3.12902995442677,3.49352854154153,1.58197054741217,1.91138840517672,1.3917242837991,3.25400480522661,1.93242612084444,1.92363708144645
"Fam46a",5.2809011669479,5.27000956762338,4.96244739775745,5.22384671506758,4.6712483361103,1.7124725716463,2.09023648564065,2.38620727883153,3.02890817496178,2.79915958998098,2.67880727099024
"Zc3hav1",6.80398630035197,6.71376235436939,6.83437745299624,6.65849298516547,6.73283832351018,7.15926528559815,7.30283374001205,7.28107149153631,6.79009763116223,7.03725609406487,7.08612165875982
"Zfp414",4.20972840431508,4.02526508586991,4.03057596879639,4.06774534941318,4.57292745789214,4.14254080552818,4.18869350864346,4.1768834597425,3.78309375771705,4.58397670240917,4.46861173281676
"Pacsin3",-0.478693337893092,0.999437417196993,1.65808517561299,-0.741001463771098,1.42420060420077,-0.774514769511562,-0.666269294921198,0.139660995786305,0.310766455087231,-0.859580836879726,-4.05364284205347
"Pgm2l1",2.56655774320181,2.69151366240346,1.95592146398944,2.64573492674436,2.13190616963417,-0.86471257848314,-2.25123179564235,-0.687502407351479,-0.743681328935146,-2.1550367204059,0.427483847683147
"Klhl5",7.00796425586632,7.04471573439306,6.89801049418135,7.13651067371004,6.98918134525604,7.65340117483519,7.61899279523996,7.6016240508676,7.14911443678759,7.36477820542545,7.53554012498588
"Ppp2r1a",7.76578709654704,7.63199142640489,7.66938366292413,7.77969684377326,8.02617927632093,8.06802605383927,7.96275608992773,8.0155080638185,7.80745998575688,8.05075652899126,8.10486165896102
"Adi1",4.52924084364913,4.54423438489174,4.55698978722258,4.64480265204899,4.98906367509236,3.60525739994808,3.42632769780058,4.15434089109142,4.3448691075728,3.99101117901847,4.15418495152644
"Flot1",6.49206108806096,6.62972032625924,6.71412741509362,6.6281537313377,7.36983650541833,5.62247914047667,5.95866459011625,6.03293494402891,4.94174135356522,5.87788560611668,6.03337792931724
"Csnk1d",8.16791831228461,8.18141546432356,8.23585073912604,8.11268742102514,8.24575914600953,8.56337738865949,8.61175770501196,8.50447215971472,8.27176946424606,8.41835226663199,8.52732229392386
"Dnajb4",1.95216912854743,2.10784100981551,2.13825148632254,1.0829681721374,2.13190616963417,2.11772905013256,2.23770381730503,1.82590683234464,2.44259166659465,2.22473544905375,1.98344647668175
"Snapin",6.08399803453166,5.991336038012,6.20463561596991,5.90791477045469,6.26206593837816,6.53341046597683,6.90013075477353,6.94537555946265,6.11014802292196,6.6958604195736,6.6557282168972
"Gba2",5.38075009531297,5.38299189450891,5.5588366341241,5.39439585454294,5.58574594002711,5.88888160665881,5.79861675380821,6.07726219424586,5.99154921386031,6.20610954361258,6.28137525227434
"Cdc23",6.24628856451079,6.15188346676128,6.06693547279331,6.24460973432077,6.29898617894788,5.55123359062538,5.51755402801378,5.7306222371289,6.13613752042355,5.78267146719241,5.79862655826485
"Urm1",3.8218611062017,3.70051847566467,3.52585575547827,4.01965106121213,3.55077553050404,3.59683287942008,3.84200568323462,3.78666145496594,3.53887252761807,3.58765548478727,3.73425971733796
"Ndufb11",4.85099309661526,4.74035874019646,4.7654105506979,4.96766302163172,4.95380451163357,4.05607245878376,3.89851532386233,4.07082828270147,4.00846340616478,4.50576953829876,4.47122531150417
"Nat2",2.02380700263609,2.4984998445125,1.98551624617774,2.47999772226548,2.24974265992803,1.86057121063543,1.75694213580335,1.7420055747357,1.33723866644842,1.62393640028188,1.63751906249961
